order_id,order_datetime,order_date,order_hour,day_of_week,day_type,is_peak_hour,store_id,store_name,store_area,store_lat,store_lon,customer_lat,customer_lon,distance_km,num_items,order_value,delivery_charge,total_amount,prep_time_mins,delivery_time_mins,delivery_status,customer_rating,payment_method
ORD045326,2024-11-19 08:02:11,2024-11-19,8,Tuesday,Weekday,1,DS001,T Nagar Hub,T Nagar,13.0418,80.2341,13.045718,80.211869,2.51,4,620,0,620,3.8,24.5,Delivered,3.8,UPI
ORD045327,2024-12-06 16:34:04,2024-12-06,16,Friday,Weekday,0,DS009,Porur Hub,Porur,13.0358,80.1559,13.040468,80.161457,0.81,5,737,0,737,4.0,4.5,Delivered,4.8,Cash on Delivery
ORD045328,2025-01-18 08:40:21,2025-01-18,8,Saturday,Weekend,1,DS007,Sholinganallur Hub,Sholinganallur,12.901,80.2279,12.881535,80.209695,2.96,3,415,0,415,2.5,22.9,Cancelled,,UPI
ORD045329,2024-11-15 18:02:25,2024-11-15,18,Friday,Weekday,0,DS005,Perungudi Hub,Perungudi,12.9611,80.2439,12.985362,80.250822,2.8,2,89,25,114,2.3,19.2,Delayed,2.9,Cash on Delivery
ORD045330,2025-01-05 10:51:52,2025-01-05,10,Sunday,Weekend,0,DS004,Adyar Hub,Adyar,13.0067,80.2572,13.003377,80.259628,0.46,1,55,25,80,2.2,6.0,Delivered,4.9,Card
ORD045331,2025-01-16 08:06:36,2025-01-16,8,Thursday,Weekday,1,DS010,Tambaram Hub,Tambaram,12.9229,80.1275,12.948011,80.118258,2.97,2,220,0,220,2.3,19.3,Delivered,3.7,UPI
ORD045332,2024-11-04 07:06:27,2024-11-04,7,Monday,Weekday,1,DS006,Nungambakkam Hub,Nungambakkam,13.0569,80.2425,13.048973,80.230124,1.63,3,432,0,432,2.0,13.0,Delayed,3.0,UPI
ORD045333,2024-11-24 12:23:47,2024-11-24,12,Sunday,Weekend,1,DS005,Perungudi Hub,Perungudi,12.9611,80.2439,12.987919,80.269213,4.09,3,200,0,200,2.3,14.4,Delivered,4.5,Cash on Delivery
ORD045334,2024-12-06 22:11:31,2024-12-06,22,Friday,Weekday,0,DS005,Perungudi Hub,Perungudi,12.9611,80.2439,12.98659,80.232485,3.1,2,52,25,77,3.8,12.6,Delivered,4.7,Cash on Delivery
ORD045335,2024-12-02 14:47:54,2024-12-02,14,Monday,Weekday,0,DS003,Velachery Hub,Velachery,12.975,80.2212,12.97405,80.244246,2.56,2,405,0,405,3.6,13.7,Delivered,4.2,UPI
ORD045336,2024-12-05 17:41:49,2024-12-05,17,Thursday,Weekday,0,DS001,T Nagar Hub,T Nagar,13.0418,80.2341,13.064717,80.254391,3.4,6,1091,0,1091,3.3,20.1,Delivered,3.8,UPI
ORD045337,2025-01-29 17:33:52,2025-01-29,17,Wednesday,Weekday,0,DS002,Anna Nagar Hub,Anna Nagar,13.0878,80.2087,13.084948,80.233063,2.72,3,90,25,115,2.4,15.1,Delivered,4.2,UPI
ORD045338,2024-12-28 18:49:51,2024-12-28,18,Saturday,Weekend,0,DS012,Thiruvanmiyur Hub,Thiruvanmiyur,12.983,80.2595,13.003381,80.256259,2.29,3,338,0,338,3.9,15.1,Delivered,4.2,UPI
ORD045339,2024-11-17 20:28:03,2024-11-17,20,Sunday,Weekend,1,DS008,Mylapore Hub,Mylapore,13.0339,80.2619,13.043232,80.284839,2.75,3,160,25,185,3.1,18.4,Delayed,3.3,Cash on Delivery
ORD045340,2024-11-15 07:55:39,2024-11-15,7,Friday,Weekday,1,DS011,Vadapalani Hub,Vadapalani,13.0502,80.2121,13.060335,80.208267,1.2,3,615,0,615,3.1,9.1,Delivered,4.8,UPI
ORD045341,2024-11-24 20:43:34,2024-11-24,20,Sunday,Weekend,1,DS007,Sholinganallur Hub,Sholinganallur,12.901,80.2279,12.898818,80.214305,1.53,3,185,25,210,3.3,10.0,Delivered,4.9,UPI
ORD045342,2025-01-08 18:44:23,2025-01-08,18,Wednesday,Weekday,0,DS005,Perungudi Hub,Perungudi,12.9611,80.2439,12.939444,80.266393,3.47,2,345,0,345,3.4,25.5,Delivered,3.4,Card
ORD045343,2025-01-22 02:31:20,2025-01-22,2,Wednesday,Weekday,0,DS001,T Nagar Hub,T Nagar,13.0418,80.2341,13.049956,80.249629,1.95,2,75,25,100,3.2,10.5,Delayed,3.4,UPI
ORD045344,2025-01-21 13:16:24,2025-01-21,13,Tuesday,Weekday,1,DS005,Perungudi Hub,Perungudi,12.9611,80.2439,12.94393,80.23788,2.02,3,220,0,220,4.2,9.3,Delivered,4.5,UPI
ORD045345,2025-01-11 19:32:00,2025-01-11,19,Saturday,Weekend,1,DS011,Vadapalani Hub,Vadapalani,13.0502,80.2121,13.062934,80.20402,1.67,1,40,25,65,3.7,8.9,Delivered,4.9,UPI
ORD045346,2025-01-10 07:42:39,2025-01-10,7,Friday,Weekday,1,DS001,T Nagar Hub,T Nagar,13.0418,80.2341,13.049405,80.256282,2.6,3,395,0,395,3.8,14.4,Delayed,3.5,UPI
ORD045347,2024-12-19 17:44:26,2024-12-19,17,Thursday,Weekday,0,DS003,Velachery Hub,Velachery,12.975,80.2212,12.990415,80.234178,2.24,5,622,0,622,2.4,15.5,Delayed,3.0,UPI
ORD045348,2024-12-18 11:59:53,2024-12-18,11,Wednesday,Weekday,0,DS003,Velachery Hub,Velachery,12.975,80.2212,12.992958,80.232424,2.35,2,105,25,130,3.3,13.8,Delivered,4.3,Card
ORD045349,2025-01-14 12:10:30,2025-01-14,12,Tuesday,Weekday,1,DS003,Velachery Hub,Velachery,12.975,80.2212,12.964618,80.231434,1.62,1,245,0,245,3.9,9.0,Delivered,4.8,Cash on Delivery
ORD045350,2024-12-04 07:54:05,2024-12-04,7,Wednesday,Weekday,1,DS008,Mylapore Hub,Mylapore,13.0339,80.2619,13.048775,80.264686,1.68,1,245,0,245,2.0,9.3,Delivered,4.9,UPI
ORD045351,2024-11-19 12:22:26,2024-11-19,12,Tuesday,Weekday,1,DS002,Anna Nagar Hub,Anna Nagar,13.0878,80.2087,13.114094,80.193848,3.35,2,65,25,90,3.4,14.4,Delivered,4.0,Cash on Delivery
ORD045352,2024-11-27 07:44:25,2024-11-27,7,Wednesday,Weekday,1,DS004,Adyar Hub,Adyar,13.0067,80.2572,13.028924,80.279336,3.48,1,180,25,205,1.9,20.2,Cancelled,,Card
ORD045353,2025-01-16 21:43:33,2025-01-16,21,Thursday,Weekday,1,DS002,Anna Nagar Hub,Anna Nagar,13.0878,80.2087,13.064675,80.218612,2.79,2,60,25,85,2.1,15.1,Delayed,3.2,UPI
ORD045354,2024-11-22 12:30:14,2024-11-22,12,Friday,Weekday,1,DS004,Adyar Hub,Adyar,13.0067,80.2572,13.024979,80.281634,3.39,2,180,25,205,3.3,13.4,Delivered,4.6,UPI
ORD045355,2025-01-17 08:08:21,2025-01-17,8,Friday,Weekday,1,DS004,Adyar Hub,Adyar,13.0067,80.2572,13.023429,80.281227,3.25,2,215,0,215,4.0,21.5,Delayed,3.4,UPI
ORD045356,2025-01-15 22:05:02,2025-01-15,22,Wednesday,Weekday,0,DS004,Adyar Hub,Adyar,13.0067,80.2572,12.982356,80.242127,3.18,5,420,0,420,3.6,11.5,Delivered,4.5,Card
ORD045357,2024-12-29 07:18:42,2024-12-29,7,Sunday,Weekend,1,DS003,Velachery Hub,Velachery,12.975,80.2212,12.984863,80.219648,1.11,3,240,0,240,1.9,8.5,Delivered,4.8,UPI
ORD045358,2025-01-28 06:11:18,2025-01-28,6,Tuesday,Weekday,0,DS008,Mylapore Hub,Mylapore,13.0339,80.2619,13.058683,80.253529,2.9,2,205,0,205,3.5,12.2,Delivered,4.0,Card
ORD045359,2024-12-20 16:42:51,2024-12-20,16,Friday,Weekday,0,DS005,Perungudi Hub,Perungudi,12.9611,80.2439,12.953829,80.245941,0.84,3,565,0,565,2.8,7.6,Delivered,5.0,UPI
ORD045360,2024-12-25 17:18:34,2024-12-25,17,Wednesday,Weekday,0,DS003,Velachery Hub,Velachery,12.975,80.2212,12.977305,80.236808,1.75,3,342,0,342,3.9,12.8,Delivered,4.5,UPI
ORD045361,2024-12-29 16:48:05,2024-12-29,16,Sunday,Weekend,0,DS010,Tambaram Hub,Tambaram,12.9229,80.1275,12.911899,80.147406,2.52,1,55,25,80,2.2,7.7,Delivered,4.6,UPI
ORD045362,2024-11-17 11:23:17,2024-11-17,11,Sunday,Weekend,0,DS002,Anna Nagar Hub,Anna Nagar,13.0878,80.2087,13.062708,80.203336,2.85,2,250,0,250,3.9,11.0,Delivered,4.5,Card
ORD045363,2024-11-18 14:51:22,2024-11-18,14,Monday,Weekday,0,DS008,Mylapore Hub,Mylapore,13.0339,80.2619,13.035484,80.286633,2.75,1,30,25,55,2.5,12.9,Delivered,4.6,UPI
ORD045364,2024-11-21 13:53:55,2024-11-21,13,Thursday,Weekday,1,DS005,Perungudi Hub,Perungudi,12.9611,80.2439,12.96639,80.225499,2.13,3,895,0,895,4.0,9.6,Delivered,4.6,UPI
ORD045365,2024-12-17 14:35:55,2024-12-17,14,Tuesday,Weekday,0,DS010,Tambaram Hub,Tambaram,12.9229,80.1275,12.899572,80.151413,3.71,1,40,25,65,2.3,11.2,Delivered,4.2,UPI
ORD045366,2024-11-09 12:06:26,2024-11-09,12,Saturday,Weekend,1,DS006,Nungambakkam Hub,Nungambakkam,13.0569,80.2425,13.067701,80.243508,1.2,2,230,0,230,2.4,4.1,Delivered,4.8,Cash on Delivery
ORD045367,2025-01-14 16:09:47,2025-01-14,16,Tuesday,Weekday,0,DS002,Anna Nagar Hub,Anna Nagar,13.0878,80.2087,13.110247,80.217382,2.67,5,444,0,444,3.4,12.1,Delivered,4.6,Card
ORD045368,2025-01-18 14:33:35,2025-01-18,14,Saturday,Weekend,0,DS002,Anna Nagar Hub,Anna Nagar,13.0878,80.2087,13.078525,80.189787,2.34,4,430,0,430,2.7,8.8,Delivered,4.7,UPI
ORD045369,2024-12-27 07:58:46,2024-12-27,7,Friday,Weekday,1,DS012,Thiruvanmiyur Hub,Thiruvanmiyur,12.983,80.2595,12.956416,80.240274,3.64,3,357,0,357,3.3,16.1,Delivered,3.2,UPI
ORD045370,2024-11-26 11:48:43,2024-11-26,11,Tuesday,Weekday,0,DS002,Anna Nagar Hub,Anna Nagar,13.0878,80.2087,13.110876,80.181977,3.92,1,120,25,145,3.8,13.7,Delayed,3.5,UPI
ORD045371,2025-01-09 12:20:41,2025-01-09,12,Thursday,Weekday,1,DS004,Adyar Hub,Adyar,13.0067,80.2572,12.986723,80.269905,2.63,2,150,25,175,2.5,11.4,Delivered,4.8,Card
ORD045372,2024-12-16 12:31:08,2024-12-16,12,Monday,Weekday,1,DS003,Velachery Hub,Velachery,12.975,80.2212,12.99461,80.21847,2.2,3,200,0,200,1.8,11.1,Delivered,4.5,UPI
ORD045373,2025-01-11 04:15:34,2025-01-11,4,Saturday,Weekend,0,DS011,Vadapalani Hub,Vadapalani,13.0502,80.2121,13.061678,80.197709,2.04,3,215,0,215,2.3,8.8,Delivered,4.5,UPI
ORD045374,2024-11-07 08:11:51,2024-11-07,8,Thursday,Weekday,1,DS004,Adyar Hub,Adyar,13.0067,80.2572,13.005797,80.26511,0.88,2,250,0,250,4.1,7.6,Delivered,4.8,Card
ORD045375,2025-01-20 12:05:05,2025-01-20,12,Monday,Weekday,1,DS004,Adyar Hub,Adyar,13.0067,80.2572,13.005592,80.246536,1.19,1,140,25,165,3.4,6.1,Delivered,4.6,UPI
ORD045376,2025-01-22 20:46:18,2025-01-22,20,Wednesday,Weekday,1,DS002,Anna Nagar Hub,Anna Nagar,13.0878,80.2087,13.081468,80.200855,1.12,3,115,25,140,3.1,10.5,Delivered,4.8,UPI
ORD045377,2024-12-11 19:53:16,2024-12-11,19,Wednesday,Weekday,1,DS007,Sholinganallur Hub,Sholinganallur,12.901,80.2279,12.88141,80.240892,2.61,2,82,25,107,3.5,19.7,Delivered,4.2,UPI
ORD045378,2024-11-27 19:01:56,2024-11-27,19,Wednesday,Weekday,1,DS005,Perungudi Hub,Perungudi,12.9611,80.2439,12.95002,80.242496,1.24,3,100,25,125,4.1,12.1,Delivered,4.7,Card
ORD045379,2025-01-09 20:39:31,2025-01-09,20,Thursday,Weekday,1,DS001,T Nagar Hub,T Nagar,13.0418,80.2341,13.016886,80.25942,3.94,3,285,0,285,2.2,22.5,Delivered,3.9,UPI
ORD045380,2024-11-25 08:54:03,2024-11-25,8,Monday,Weekday,1,DS004,Adyar Hub,Adyar,13.0067,80.2572,12.998026,80.241318,2.01,1,48,25,73,3.7,18.6,Delivered,3.5,UPI
ORD045381,2024-12-28 14:47:19,2024-12-28,14,Saturday,Weekend,0,DS010,Tambaram Hub,Tambaram,12.9229,80.1275,12.949887,80.116045,3.25,1,105,25,130,2.1,9.4,Delivered,4.9,UPI
ORD045382,2025-01-18 20:57:49,2025-01-18,20,Saturday,Weekend,1,DS004,Adyar Hub,Adyar,13.0067,80.2572,13.019554,80.259615,1.45,2,85,25,110,2.6,10.3,Delayed,3.3,UPI
ORD045383,2025-01-13 06:59:34,2025-01-13,6,Monday,Weekday,0,DS010,Tambaram Hub,Tambaram,12.9229,80.1275,12.913986,80.140297,1.73,4,286,0,286,2.1,5.9,Delayed,3.1,UPI
ORD045384,2024-11-13 21:49:34,2024-11-13,21,Wednesday,Weekday,1,DS003,Velachery Hub,Velachery,12.975,80.2212,12.981589,80.216694,0.89,5,476,0,476,3.9,7.7,Delivered,4.7,UPI
ORD045385,2025-01-07 15:37:34,2025-01-07,15,Tuesday,Weekday,0,DS003,Velachery Hub,Velachery,12.975,80.2212,12.957097,80.197497,3.3,2,190,25,215,2.9,11.8,Delivered,4.2,UPI
ORD045386,2025-01-16 09:06:03,2025-01-16,9,Thursday,Weekday,1,DS001,T Nagar Hub,T Nagar,13.0418,80.2341,13.014923,80.224462,3.17,1,35,25,60,2.0,21.1,Delivered,4.0,Cash on Delivery
ORD045387,2024-11-30 08:50:19,2024-11-30,8,Saturday,Weekend,1,DS001,T Nagar Hub,T Nagar,13.0418,80.2341,13.067782,80.21507,3.57,5,377,0,377,3.2,20.8,Delayed,2.8,UPI
ORD045388,2024-12-18 11:55:55,2024-12-18,11,Wednesday,Weekday,0,DS007,Sholinganallur Hub,Sholinganallur,12.901,80.2279,12.90281,80.20237,2.84,2,575,0,575,2.0,12.2,Delivered,4.6,Card
ORD045389,2024-12-22 16:00:20,2024-12-22,16,Sunday,Weekend,0,DS005,Perungudi Hub,Perungudi,12.9611,80.2439,12.959769,80.267169,2.59,5,690,0,690,2.4,11.2,Delivered,4.1,UPI
ORD045390,2024-11-20 12:15:48,2024-11-20,12,Wednesday,Weekday,1,DS012,Thiruvanmiyur Hub,Thiruvanmiyur,12.983,80.2595,12.989532,80.272623,1.63,1,325,0,325,2.2,7.7,Delivered,4.6,UPI
ORD045391,2024-11-23 06:18:12,2024-11-23,6,Saturday,Weekend,0,DS006,Nungambakkam Hub,Nungambakkam,13.0569,80.2425,13.036758,80.218156,3.51,2,60,25,85,2.4,12.0,Delivered,4.2,UPI
ORD045392,2025-01-15 19:52:56,2025-01-15,19,Wednesday,Weekday,1,DS001,T Nagar Hub,T Nagar,13.0418,80.2341,13.043915,80.229136,0.6,2,60,25,85,3.7,8.2,Delivered,4.6,UPI
ORD045393,2024-11-24 07:05:54,2024-11-24,7,Sunday,Weekend,1,DS001,T Nagar Hub,T Nagar,13.0418,80.2341,13.063622,80.238054,2.46,1,20,25,45,2.2,11.8,Delayed,3.2,UPI
ORD045394,2025-01-06 13:50:39,2025-01-06,13,Monday,Weekday,1,DS010,Tambaram Hub,Tambaram,12.9229,80.1275,12.931711,80.139697,1.67,3,450,0,450,2.6,8.0,Delivered,4.7,UPI
ORD045395,2024-11-09 08:41:19,2024-11-09,8,Saturday,Weekend,1,DS001,T Nagar Hub,T Nagar,13.0418,80.2341,13.05797,80.239279,1.88,9,770,0,770,2.8,11.4,Delivered,4.4,UPI
ORD045396,2025-01-21 11:59:16,2025-01-21,11,Tuesday,Weekday,0,DS002,Anna Nagar Hub,Anna Nagar,13.0878,80.2087,13.080664,80.18572,2.67,1,295,0,295,3.5,14.0,Delivered,4.2,UPI
ORD045397,2025-01-01 15:15:17,2025-01-01,15,Wednesday,Weekday,0,DS002,Anna Nagar Hub,Anna Nagar,13.0878,80.2087,13.10992,80.222266,2.88,2,305,0,305,3.6,11.8,Delivered,4.7,UPI
ORD045398,2025-01-12 21:30:33,2025-01-12,21,Sunday,Weekend,1,DS003,Velachery Hub,Velachery,12.975,80.2212,12.954548,80.217234,2.31,7,912,0,912,2.4,11.3,Delivered,4.3,UPI
ORD045399,2024-11-11 07:01:40,2024-11-11,7,Monday,Weekday,1,DS001,T Nagar Hub,T Nagar,13.0418,80.2341,13.047959,80.230905,0.77,5,710,0,710,3.5,8.4,Delivered,4.9,UPI
ORD045400,2024-12-21 12:18:22,2024-12-21,12,Saturday,Weekend,1,DS002,Anna Nagar Hub,Anna Nagar,13.0878,80.2087,13.101478,80.205172,1.57,4,592,0,592,4.1,7.4,Delivered,4.5,Cash on Delivery
ORD045401,2024-11-11 09:15:13,2024-11-11,9,Monday,Weekday,1,DS002,Anna Nagar Hub,Anna Nagar,13.0878,80.2087,13.086876,80.230988,2.48,3,320,0,320,2.7,15.2,Delivered,3.2,UPI
ORD045402,2024-11-26 10:14:05,2024-11-26,10,Tuesday,Weekday,0,DS003,Velachery Hub,Velachery,12.975,80.2212,12.958176,80.226752,1.97,5,710,0,710,2.4,8.9,Delivered,4.7,Card
ORD045403,2024-12-21 17:20:35,2024-12-21,17,Saturday,Weekend,0,DS007,Sholinganallur Hub,Sholinganallur,12.901,80.2279,12.918734,80.254853,3.58,1,32,25,57,3.1,21.0,Delivered,3.4,UPI
ORD045404,2024-12-17 19:11:16,2024-12-17,19,Tuesday,Weekday,1,DS003,Velachery Hub,Velachery,12.975,80.2212,12.961252,80.197411,3.05,2,275,0,275,1.9,20.7,Delayed,3.6,Card
ORD045405,2024-11-24 04:11:48,2024-11-24,4,Sunday,Weekend,0,DS001,T Nagar Hub,T Nagar,13.0418,80.2341,13.030216,80.219982,2.03,3,88,25,113,2.1,8.5,Delivered,4.9,UPI
ORD045406,2024-12-19 19:07:24,2024-12-19,19,Thursday,Weekday,1,DS012,Thiruvanmiyur Hub,Thiruvanmiyur,12.983,80.2595,12.960444,80.240324,3.29,3,539,0,539,4.2,17.1,Delivered,3.5,UPI
ORD045407,2024-11-16 23:41:01,2024-11-16,23,Saturday,Weekend,0,DS005,Perungudi Hub,Perungudi,12.9611,80.2439,12.940253,80.233893,2.57,3,130,25,155,2.3,11.9,Delayed,3.3,UPI
ORD045408,2024-11-14 21:55:21,2024-11-14,21,Thursday,Weekday,1,DS005,Perungudi Hub,Perungudi,12.9611,80.2439,12.973693,80.263057,2.54,1,35,25,60,2.4,15.5,Delayed,3.0,UPI
ORD045409,2024-12-29 12:33:28,2024-12-29,12,Sunday,Weekend,1,DS009,Porur Hub,Porur,13.0358,80.1559,13.01472,80.150027,2.43,4,272,0,272,2.7,7.4,Delivered,4.5,Card
ORD045410,2025-01-18 08:01:58,2025-01-18,8,Saturday,Weekend,1,DS007,Sholinganallur Hub,Sholinganallur,12.901,80.2279,12.882923,80.232302,2.07,3,260,0,260,2.3,16.2,Delivered,4.0,Cash on Delivery
ORD045411,2025-01-07 12:57:25,2025-01-07,12,Tuesday,Weekday,1,DS003,Velachery Hub,Velachery,12.975,80.2212,12.962529,80.245693,3.05,1,350,0,350,1.9,14.1,Delivered,4.6,UPI
ORD045412,2024-11-06 14:33:25,2024-11-06,14,Wednesday,Weekday,0,DS004,Adyar Hub,Adyar,13.0067,80.2572,13.017897,80.282328,3.05,6,697,0,697,2.7,12.4,Delivered,4.5,Card
ORD045413,2025-01-11 20:05:38,2025-01-11,20,Saturday,Weekend,1,DS005,Perungudi Hub,Perungudi,12.9611,80.2439,12.961546,80.22126,2.51,5,363,0,363,2.0,19.9,Delivered,3.4,UPI
ORD045414,2024-11-25 20:26:24,2024-11-25,20,Monday,Weekday,1,DS012,Thiruvanmiyur Hub,Thiruvanmiyur,12.983,80.2595,12.981381,80.280446,2.33,1,140,25,165,3.2,14.3,Delivered,4.6,Card
ORD045415,2024-12-06 16:59:51,2024-12-06,16,Friday,Weekday,0,DS005,Perungudi Hub,Perungudi,12.9611,80.2439,12.968109,80.265665,2.54,2,130,25,155,3.6,11.3,Delivered,4.7,UPI
ORD045416,2024-11-01 13:55:57,2024-11-01,13,Friday,Weekday,1,DS002,Anna Nagar Hub,Anna Nagar,13.0878,80.2087,13.111867,80.228962,3.49,2,60,25,85,2.3,10.9,Delivered,4.3,UPI
ORD045417,2024-12-30 04:36:42,2024-12-30,4,Monday,Weekday,0,DS004,Adyar Hub,Adyar,13.0067,80.2572,12.986265,80.247794,2.5,3,280,0,280,3.6,10.9,Delivered,4.3,UPI
ORD045418,2025-01-25 13:36:14,2025-01-25,13,Saturday,Weekend,1,DS004,Adyar Hub,Adyar,13.0067,80.2572,13.023875,80.252918,1.96,3,724,0,724,4.2,7.2,Delivered,4.6,Card
ORD045419,2024-11-28 18:51:37,2024-11-28,18,Thursday,Weekday,0,DS010,Tambaram Hub,Tambaram,12.9229,80.1275,12.944385,80.116023,2.7,2,244,0,244,2.0,19.2,Cancelled,,UPI
ORD045420,2025-01-01 18:38:20,2025-01-01,18,Wednesday,Weekday,0,DS008,Mylapore Hub,Mylapore,13.0339,80.2619,13.007134,80.248914,3.3,3,610,0,610,4.0,22.9,Delivered,3.7,UPI
ORD045421,2024-12-09 15:23:29,2024-12-09,15,Monday,Weekday,0,DS008,Mylapore Hub,Mylapore,13.0339,80.2619,13.041099,80.276423,1.8,5,1154,0,1154,1.9,6.1,Delivered,4.5,UPI
ORD045422,2024-11-13 21:16:43,2024-11-13,21,Wednesday,Weekday,1,DS003,Velachery Hub,Velachery,12.975,80.2212,12.984211,80.231968,1.57,2,370,0,370,3.8,10.4,Delivered,4.5,Card
ORD045423,2024-11-01 12:53:07,2024-11-01,12,Friday,Weekday,1,DS012,Thiruvanmiyur Hub,Thiruvanmiyur,12.983,80.2595,12.988189,80.278609,2.2,3,550,0,550,3.7,10.1,Delivered,4.5,UPI
ORD045424,2024-11-15 08:30:12,2024-11-15,8,Friday,Weekday,1,DS005,Perungudi Hub,Perungudi,12.9611,80.2439,12.939404,80.232355,2.73,1,32,25,57,3.2,21.6,Delivered,4.1,Card
ORD045425,2024-11-20 10:16:21,2024-11-20,10,Wednesday,Weekday,0,DS004,Adyar Hub,Adyar,13.0067,80.2572,13.028181,80.282393,3.67,2,380,0,380,2.5,17.8,Delivered,3.8,UPI
ORD045426,2025-01-21 06:36:46,2025-01-21,6,Tuesday,Weekday,0,DS007,Sholinganallur Hub,Sholinganallur,12.901,80.2279,12.920623,80.243137,2.76,2,225,0,225,3.8,12.1,Delayed,3.5,Cash on Delivery
ORD045427,2024-12-07 13:33:33,2024-12-07,13,Saturday,Weekend,1,DS007,Sholinganallur Hub,Sholinganallur,12.901,80.2279,12.889992,80.230721,1.26,1,55,25,80,2.3,6.2,Delivered,5.0,Cash on Delivery
ORD045428,2024-11-12 11:29:59,2024-11-12,11,Tuesday,Weekday,0,DS010,Tambaram Hub,Tambaram,12.9229,80.1275,12.925377,80.112435,1.69,1,485,0,485,2.9,6.3,Delivered,4.5,UPI
ORD045429,2024-12-10 13:46:40,2024-12-10,13,Tuesday,Weekday,1,DS005,Perungudi Hub,Perungudi,12.9611,80.2439,12.97397,80.239304,1.52,1,130,25,155,2.9,9.2,Delivered,4.6,UPI
ORD045430,2025-01-16 18:02:50,2025-01-16,18,Thursday,Weekday,0,DS011,Vadapalani Hub,Vadapalani,13.0502,80.2121,13.02764,80.185381,3.88,4,490,0,490,3.1,19.4,Delayed,3.2,Card
ORD045431,2024-12-15 21:56:27,2024-12-15,21,Sunday,Weekend,1,DS001,T Nagar Hub,T Nagar,13.0418,80.2341,13.050947,80.235738,1.03,5,520,0,520,4.0,7.0,Delivered,5.0,UPI
ORD045432,2025-01-11 17:16:37,2025-01-11,17,Saturday,Weekend,0,DS004,Adyar Hub,Adyar,13.0067,80.2572,13.013146,80.2792,2.54,2,302,0,302,2.7,13.9,Delivered,4.5,UPI
ORD045433,2025-01-15 15:21:48,2025-01-15,15,Wednesday,Weekday,0,DS007,Sholinganallur Hub,Sholinganallur,12.901,80.2279,12.880471,80.245106,2.97,3,355,0,355,2.5,14.2,Delivered,4.7,UPI
ORD045434,2024-11-24 16:33:19,2024-11-24,16,Sunday,Weekend,0,DS010,Tambaram Hub,Tambaram,12.9229,80.1275,12.946459,80.148984,3.54,1,295,0,295,2.6,14.4,Delivered,4.3,UPI
ORD045435,2025-01-18 12:34:19,2025-01-18,12,Saturday,Weekend,1,DS008,Mylapore Hub,Mylapore,13.0339,80.2619,13.049557,80.257473,1.81,4,599,0,599,3.2,10.2,Delivered,4.3,UPI
ORD045436,2025-01-22 06:52:56,2025-01-22,6,Wednesday,Weekday,0,DS009,Porur Hub,Porur,13.0358,80.1559,13.050426,80.172382,2.45,4,321,0,321,2.7,11.2,Delivered,4.4,Card
ORD045437,2025-01-15 06:05:50,2025-01-15,6,Wednesday,Weekday,0,DS005,Perungudi Hub,Perungudi,12.9611,80.2439,12.941998,80.269637,3.56,4,255,0,255,2.0,14.6,Delivered,4.6,UPI
ORD045438,2024-12-16 12:56:31,2024-12-16,12,Monday,Weekday,1,DS004,Adyar Hub,Adyar,13.0067,80.2572,13.021672,80.27754,2.8,3,415,0,415,3.7,10.4,Delivered,4.3,UPI
ORD045439,2024-12-28 12:10:06,2024-12-28,12,Saturday,Weekend,1,DS007,Sholinganallur Hub,Sholinganallur,12.901,80.2279,12.894764,80.223971,0.82,2,770,0,770,2.8,4.5,Delivered,5.0,UPI
ORD045440,2024-11-11 09:36:55,2024-11-11,9,Monday,Weekday,1,DS005,Perungudi Hub,Perungudi,12.9611,80.2439,12.975813,80.231878,2.11,2,190,25,215,2.9,15.0,Delivered,4.3,UPI
ORD045441,2024-11-02 09:38:06,2024-11-02,9,Saturday,Weekend,1,DS002,Anna Nagar Hub,Anna Nagar,13.0878,80.2087,13.067335,80.220119,2.6,1,25,25,50,3.0,15.9,Delivered,4.2,UPI
ORD045442,2024-12-25 20:47:25,2024-12-25,20,Wednesday,Weekday,1,DS005,Perungudi Hub,Perungudi,12.9611,80.2439,12.940221,80.270014,3.71,2,80,25,105,3.6,24.6,Delivered,4.3,Cash on Delivery
ORD045443,2025-01-04 20:10:24,2025-01-04,20,Saturday,Weekend,1,DS001,T Nagar Hub,T Nagar,13.0418,80.2341,13.031048,80.2183,2.12,2,335,0,335,3.3,13.5,Delivered,4.3,Card
ORD045444,2025-01-17 21:45:33,2025-01-17,21,Friday,Weekday,1,DS009,Porur Hub,Porur,13.0358,80.1559,13.061969,80.149382,2.99,1,45,25,70,2.2,12.7,Delivered,4.7,Card
ORD045445,2024-12-31 17:25:11,2024-12-31,17,Tuesday,Weekday,0,DS001,T Nagar Hub,T Nagar,13.0418,80.2341,13.057217,80.253349,2.74,3,658,0,658,2.5,15.3,Delivered,3.3,UPI
ORD045446,2024-12-17 17:31:05,2024-12-17,17,Tuesday,Weekday,0,DS005,Perungudi Hub,Perungudi,12.9611,80.2439,12.955658,80.231772,1.48,2,180,25,205,2.7,9.8,Delivered,4.6,Card
ORD045447,2024-12-24 22:54:12,2024-12-24,22,Tuesday,Weekday,0,DS010,Tambaram Hub,Tambaram,12.9229,80.1275,12.90072,80.144797,3.12,2,88,25,113,3.3,12.4,Delivered,4.6,UPI
