item_id,order_id,product_id,product_name,category,quantity,unit_price,line_total,discount_pct,discount_amount,final_price
ITEM00137984,ORD048956,P0050,Banana Robusta 6pcs,Fruits & Vegetables,1,35,35,0,0.0,35.0
ITEM00137985,ORD048956,P0101,Parle G Biscuits 376g,Snacks & Munchies,1,40,40,0,0.0,40.0
ITEM00137986,ORD048957,P0122,Sunfeast Yippee 420g,Breakfast & Instant Food,1,60,60,0,0.0,60.0
ITEM00137987,ORD048957,P0165,Rava Medium 500g,"Atta, Rice & Dal",1,35,35,0,0.0,35.0
ITEM00137988,ORD048957,P0083,Maaza Mango Drink 1.2L,Cold Drinks & Juices,3,60,180,0,0.0,180.0
ITEM00137989,ORD048958,P0050,Banana Robusta 6pcs,Fruits & Vegetables,1,35,35,0,0.0,35.0
ITEM00137990,ORD048958,P0043,Cauliflower 1pc,Fruits & Vegetables,1,40,40,0,0.0,40.0
ITEM00137991,ORD048959,P0204,Tata Tea Gold 1kg,"Tea, Coffee & Health Drinks",2,490,980,10,98.0,882.0
ITEM00137992,ORD048959,P0004,Amul Gold Full Cream Milk 1L,"Dairy, Bread & Eggs",1,64,64,10,6.4,57.6
ITEM00137993,ORD048959,P0177,Maggi Magic Cubes 40g,"Masala, Oil & More",2,20,40,0,0.0,40.0
ITEM00137994,ORD048960,P0011,Amul Salted Butter 100g,"Dairy, Bread & Eggs",1,56,56,0,0.0,56.0
ITEM00137995,ORD048960,P0140,McCain French Fries 420g,Breakfast & Instant Food,2,145,290,0,0.0,290.0
ITEM00137996,ORD048960,P0171,Everest Turmeric Powder 200g,"Masala, Oil & More",1,95,95,0,0.0,95.0
ITEM00137997,ORD048961,P0120,Top Ramen Curry 280g,Breakfast & Instant Food,1,48,48,0,0.0,48.0
ITEM00137998,ORD048962,P0167,Sabudana 500g,"Atta, Rice & Dal",1,75,75,0,0.0,75.0
ITEM00137999,ORD048962,P0095,Doritos Nacho Cheese 150g,Snacks & Munchies,1,75,75,0,0.0,75.0
ITEM00138000,ORD048963,P0251,Sunsilk Shampoo 650ml,Personal Care,1,295,295,0,0.0,295.0
ITEM00138001,ORD048963,P0049,Bitter Gourd 500g,Fruits & Vegetables,1,45,45,0,0.0,45.0
ITEM00138002,ORD048963,P0048,Bottle Gourd 1pc,Fruits & Vegetables,1,35,35,0,0.0,35.0
ITEM00138003,ORD048964,P0212,Bru Gold 100g,"Tea, Coffee & Health Drinks",2,345,690,5,34.5,655.5
ITEM00138004,ORD048964,P0032,Potato 1kg,Fruits & Vegetables,1,28,28,0,0.0,28.0
ITEM00138005,ORD048964,P0004,Amul Gold Full Cream Milk 1L,"Dairy, Bread & Eggs",2,64,128,5,6.4,121.6
ITEM00138006,ORD048965,P0114,Too Yumm Veggie Stix 56g,Snacks & Munchies,1,35,35,5,1.75,33.25
ITEM00138007,ORD048965,P0084,Paper Boat Aam Panna 250ml,Cold Drinks & Juices,1,40,40,0,0.0,40.0
ITEM00138008,ORD048966,P0131,ID Fresh Dosa Batter 1kg,Breakfast & Instant Food,1,75,75,0,0.0,75.0
ITEM00138009,ORD048966,P0221,Vim Dishwash Gel 750ml,Cleaning & Household,2,95,190,0,0.0,190.0
ITEM00138010,ORD048966,P0241,Origami Tissues 100 Pulls,Cleaning & Household,1,45,45,5,2.25,42.75
ITEM00138011,ORD048966,P0014,Amul Cheese Slices 200g,"Dairy, Bread & Eggs",2,130,260,0,0.0,260.0
ITEM00138012,ORD048966,P0094,Bingo Mad Angles 72g,Snacks & Munchies,2,20,40,0,0.0,40.0
ITEM00138013,ORD048966,P0193,Kissan Mixed Fruit Jam 500g,Sauces & Spreads,1,140,140,0,0.0,140.0
ITEM00138014,ORD048967,P0210,Bru Instant Coffee 50g,"Tea, Coffee & Health Drinks",1,175,175,0,0.0,175.0
ITEM00138015,ORD048967,P0212,Bru Gold 100g,"Tea, Coffee & Health Drinks",1,345,345,0,0.0,345.0
ITEM00138016,ORD048968,P0216,Bournvita 500g,"Tea, Coffee & Health Drinks",1,250,250,0,0.0,250.0
ITEM00138017,ORD048968,P0193,Kissan Mixed Fruit Jam 500g,Sauces & Spreads,1,140,140,0,0.0,140.0
ITEM00138018,ORD048968,P0096,Pringles Original 107g,Snacks & Munchies,1,130,130,0,0.0,130.0
ITEM00138019,ORD048969,P0125,Maggi Hot Heads 73g,Breakfast & Instant Food,1,25,25,5,1.25,23.75
ITEM00138020,ORD048969,P0111,5 Star Chocolate 40g,Snacks & Munchies,1,25,25,0,0.0,25.0
ITEM00138021,ORD048970,P0098,Haldirams Moong Dal 200g,Snacks & Munchies,2,55,110,0,0.0,110.0
ITEM00138022,ORD048970,P0128,MTR Dosa Mix 500g,Breakfast & Instant Food,2,75,150,0,0.0,150.0
ITEM00138023,ORD048970,P0222,Vim Dishwash Bar 600g,Cleaning & Household,1,55,55,0,0.0,55.0
ITEM00138024,ORD048970,P0059,Pineapple 1pc,Fruits & Vegetables,1,55,55,0,0.0,55.0
ITEM00138025,ORD048970,P0050,Banana Robusta 6pcs,Fruits & Vegetables,1,35,35,10,3.5,31.5
ITEM00138026,ORD048970,P0247,Clinic Plus Shampoo 650ml,Personal Care,1,265,265,0,0.0,265.0
ITEM00138027,ORD048970,P0133,Quaker Oats 1kg,Breakfast & Instant Food,2,185,370,0,0.0,370.0
ITEM00138028,ORD048971,P0177,Maggi Magic Cubes 40g,"Masala, Oil & More",1,20,20,0,0.0,20.0
ITEM00138029,ORD048971,P0008,Amul Masti Curd 400g,"Dairy, Bread & Eggs",1,32,32,0,0.0,32.0
ITEM00138030,ORD048971,P0092,Kurkure Masala Munch 90g,Snacks & Munchies,1,20,20,0,0.0,20.0
ITEM00138031,ORD048972,P0160,Tata Salt Lite 1kg,"Atta, Rice & Dal",1,52,52,0,0.0,52.0
ITEM00138032,ORD048972,P0010,Nestle Dahi 400g,"Dairy, Bread & Eggs",1,35,35,0,0.0,35.0
ITEM00138033,ORD048972,P0018,Amul Fresh Paneer 200g,"Dairy, Bread & Eggs",1,90,90,0,0.0,90.0
ITEM00138034,ORD048972,P0096,Pringles Original 107g,Snacks & Munchies,2,130,260,0,0.0,260.0
ITEM00138035,ORD048972,P0171,Everest Turmeric Powder 200g,"Masala, Oil & More",2,95,190,0,0.0,190.0
ITEM00138036,ORD048973,P0171,Everest Turmeric Powder 200g,"Masala, Oil & More",1,95,95,0,0.0,95.0
ITEM00138037,ORD048973,P0221,Vim Dishwash Gel 750ml,Cleaning & Household,1,95,95,0,0.0,95.0
ITEM00138038,ORD048973,P0254,Pepsodent 200g,Personal Care,1,85,85,0,0.0,85.0
ITEM00138039,ORD048974,P0063,Pepsi 2L,Cold Drinks & Juices,3,90,270,0,0.0,270.0
ITEM00138040,ORD048974,P0215,Complan Chocolate 500g,"Tea, Coffee & Health Drinks",1,360,360,0,0.0,360.0
ITEM00138041,ORD048975,P0152,Tata Sampann Toor Dal 1kg,"Atta, Rice & Dal",1,160,160,0,0.0,160.0
ITEM00138042,ORD048975,P0095,Doritos Nacho Cheese 150g,Snacks & Munchies,1,75,75,10,7.5,67.5
ITEM00138043,ORD048975,P0188,Saffola Gold Oil 1L,"Masala, Oil & More",1,250,250,0,0.0,250.0
ITEM00138044,ORD048976,P0254,Pepsodent 200g,Personal Care,2,85,170,0,0.0,170.0
ITEM00138045,ORD048977,P0212,Bru Gold 100g,"Tea, Coffee & Health Drinks",2,345,690,10,69.0,621.0
ITEM00138046,ORD048978,P0026,Britannia Bread Large,"Dairy, Bread & Eggs",1,40,40,0,0.0,40.0
ITEM00138047,ORD048978,P0179,Kissan Tomato Sauce 1kg,"Masala, Oil & More",1,125,125,0,0.0,125.0
ITEM00138048,ORD048978,P0073,Red Bull Energy Drink 250ml,Cold Drinks & Juices,1,125,125,0,0.0,125.0
ITEM00138049,ORD048978,P0039,Carrot 500g,Fruits & Vegetables,1,30,30,0,0.0,30.0
ITEM00138050,ORD048978,P0068,Thums Up 2.25L,Cold Drinks & Juices,1,95,95,5,4.75,90.25
ITEM00138051,ORD048979,P0139,Haldiram Moong Dal 200g,Breakfast & Instant Food,1,55,55,0,0.0,55.0
ITEM00138052,ORD048980,P0091,Lays American Style Cream & Onion 50g,Snacks & Munchies,2,20,40,0,0.0,40.0
ITEM00138053,ORD048980,P0167,Sabudana 500g,"Atta, Rice & Dal",1,75,75,0,0.0,75.0
ITEM00138054,ORD048980,P0097,Haldirams Aloo Bhujia 200g,Snacks & Munchies,1,50,50,0,0.0,50.0
ITEM00138055,ORD048980,P0191,Dalda Vanaspati 1L,"Masala, Oil & More",2,200,400,0,0.0,400.0
ITEM00138056,ORD048981,P0145,Pillsbury Chakki Fresh Atta 5kg,"Atta, Rice & Dal",2,240,480,0,0.0,480.0
ITEM00138057,ORD048981,P0228,Surf Excel Matic 2kg,Cleaning & Household,1,365,365,10,36.5,328.5
ITEM00138058,ORD048982,P0088,Nestle Iced Tea Lemon 500ml,Cold Drinks & Juices,1,40,40,0,0.0,40.0
ITEM00138059,ORD048982,P0272,Cotton Buds 100pc,Personal Care,1,45,45,0,0.0,45.0
ITEM00138060,ORD048982,P0220,Lipton Green Tea 25 Bags,"Tea, Coffee & Health Drinks",1,125,125,0,0.0,125.0
ITEM00138061,ORD048982,P0099,Haldirams Sev Bhujia 400g,Snacks & Munchies,1,95,95,0,0.0,95.0
ITEM00138062,ORD048983,P0131,ID Fresh Dosa Batter 1kg,Breakfast & Instant Food,2,75,150,10,15.0,135.0
ITEM00138063,ORD048983,P0122,Sunfeast Yippee 420g,Breakfast & Instant Food,1,60,60,0,0.0,60.0
ITEM00138064,ORD048984,P0214,Boost Health Drink 500g,"Tea, Coffee & Health Drinks",1,265,265,0,0.0,265.0
ITEM00138065,ORD048985,P0050,Banana Robusta 6pcs,Fruits & Vegetables,1,35,35,0,0.0,35.0
ITEM00138066,ORD048985,P0066,Fanta 750ml,Cold Drinks & Juices,1,40,40,0,0.0,40.0
ITEM00138067,ORD048985,P0171,Everest Turmeric Powder 200g,"Masala, Oil & More",1,95,95,0,0.0,95.0
ITEM00138068,ORD048985,P0270,Vicks VapoRub 50ml,Personal Care,1,145,145,0,0.0,145.0
ITEM00138069,ORD048985,P0285,Himalaya Baby Lotion 200ml,Baby Care,1,165,165,0,0.0,165.0
ITEM00138070,ORD048985,P0122,Sunfeast Yippee 420g,Breakfast & Instant Food,1,60,60,0,0.0,60.0
ITEM00138071,ORD048986,P0010,Nestle Dahi 400g,"Dairy, Bread & Eggs",2,35,70,0,0.0,70.0
ITEM00138072,ORD048987,P0121,Yippee Magic Masala 240g,Breakfast & Instant Food,1,42,42,0,0.0,42.0
ITEM00138073,ORD048987,P0132,Saffola Masala Oats 400g,Breakfast & Instant Food,1,145,145,0,0.0,145.0
ITEM00138074,ORD048987,P0061,Coca Cola 2.25L,Cold Drinks & Juices,2,95,190,0,0.0,190.0
ITEM00138075,ORD048987,P0024,Amul Lassi 200ml,"Dairy, Bread & Eggs",3,25,75,0,0.0,75.0
ITEM00138076,ORD048988,P0005,Heritage Fresh Milk 500ml,"Dairy, Bread & Eggs",1,30,30,5,1.5,28.5
ITEM00138077,ORD048988,P0097,Haldirams Aloo Bhujia 200g,Snacks & Munchies,1,50,50,0,0.0,50.0
ITEM00138078,ORD048988,P0092,Kurkure Masala Munch 90g,Snacks & Munchies,1,20,20,0,0.0,20.0
ITEM00138079,ORD048989,P0011,Amul Salted Butter 100g,"Dairy, Bread & Eggs",2,56,112,0,0.0,112.0
ITEM00138080,ORD048989,P0092,Kurkure Masala Munch 90g,Snacks & Munchies,1,20,20,0,0.0,20.0
ITEM00138081,ORD048989,P0009,Mother Dairy Curd 400g,"Dairy, Bread & Eggs",3,30,90,0,0.0,90.0
ITEM00138082,ORD048989,P0036,Coriander Leaves 100g,Fruits & Vegetables,1,15,15,0,0.0,15.0
ITEM00138083,ORD048990,P0026,Britannia Bread Large,"Dairy, Bread & Eggs",2,40,80,0,0.0,80.0
ITEM00138084,ORD048990,P0111,5 Star Chocolate 40g,Snacks & Munchies,1,25,25,0,0.0,25.0
ITEM00138085,ORD048991,P0045,Ladies Finger 500g,Fruits & Vegetables,1,40,40,0,0.0,40.0
ITEM00138086,ORD048991,P0050,Banana Robusta 6pcs,Fruits & Vegetables,1,35,35,0,0.0,35.0
ITEM00138087,ORD048991,P0046,Beetroot 500g,Fruits & Vegetables,1,35,35,0,0.0,35.0
ITEM00138088,ORD048991,P0193,Kissan Mixed Fruit Jam 500g,Sauces & Spreads,1,140,140,0,0.0,140.0
ITEM00138089,ORD048991,P0074,Sting Energy Drink 250ml,Cold Drinks & Juices,1,20,20,0,0.0,20.0
ITEM00138090,ORD048992,P0044,Brinjal 500g,Fruits & Vegetables,1,35,35,0,0.0,35.0
ITEM00138091,ORD048993,P0211,Nescafe Sunrise Premium 50g,"Tea, Coffee & Health Drinks",1,145,145,0,0.0,145.0
ITEM00138092,ORD048993,P0109,Cadbury Dairy Milk Silk 60g,Snacks & Munchies,1,100,100,0,0.0,100.0
ITEM00138093,ORD048993,P0142,Aashirvaad Atta 5kg,"Atta, Rice & Dal",1,240,240,0,0.0,240.0
ITEM00138094,ORD048994,P0163,Brown Sugar 500g,"Atta, Rice & Dal",1,50,50,10,5.0,45.0
ITEM00138095,ORD048995,P0051,Apple Shimla 4pcs,Fruits & Vegetables,1,140,140,0,0.0,140.0
ITEM00138096,ORD048995,P0094,Bingo Mad Angles 72g,Snacks & Munchies,1,20,20,0,0.0,20.0
ITEM00138097,ORD048995,P0038,Lemon 250g (4-5pcs),Fruits & Vegetables,1,25,25,0,0.0,25.0
ITEM00138098,ORD048995,P0106,Hide & Seek 240g,Snacks & Munchies,2,50,100,5,5.0,95.0
ITEM00138099,ORD048995,P0080,Minute Maid Pulpy Orange 400ml,Cold Drinks & Juices,1,45,45,0,0.0,45.0
ITEM00138100,ORD048996,P0171,Everest Turmeric Powder 200g,"Masala, Oil & More",1,95,95,0,0.0,95.0
ITEM00138101,ORD048996,P0263,Fair & Lovely 80g,Personal Care,1,175,175,10,17.5,157.5
ITEM00138102,ORD048997,P0267,Dettol Handwash Refill 750ml,Personal Care,1,145,145,0,0.0,145.0
ITEM00138103,ORD048997,P0152,Tata Sampann Toor Dal 1kg,"Atta, Rice & Dal",1,160,160,0,0.0,160.0
ITEM00138104,ORD048997,P0166,Poha Thick 500g,"Atta, Rice & Dal",1,45,45,0,0.0,45.0
ITEM00138105,ORD048997,P0068,Thums Up 2.25L,Cold Drinks & Juices,3,95,285,0,0.0,285.0
ITEM00138106,ORD048997,P0192,Nutella Hazelnut Spread 350g,Sauces & Spreads,1,385,385,0,0.0,385.0
ITEM00138107,ORD048997,P0066,Fanta 750ml,Cold Drinks & Juices,1,40,40,0,0.0,40.0
ITEM00138108,ORD048998,P0124,Knorr Hot & Sour Veg Soup 42g,Breakfast & Instant Food,1,35,35,10,3.5,31.5
ITEM00138109,ORD048998,P0100,Bikaji Bhujia 200g,Snacks & Munchies,1,48,48,10,4.8,43.2
ITEM00138110,ORD048999,P0065,Thumbs Up 750ml,Cold Drinks & Juices,1,40,40,0,0.0,40.0
ITEM00138111,ORD048999,P0089,Lays Classic Salted 50g,Snacks & Munchies,2,20,40,0,0.0,40.0
ITEM00138112,ORD048999,P0033,Green Chilli 100g,Fruits & Vegetables,1,15,15,10,1.5,13.5
ITEM00138113,ORD048999,P0246,Lux Soap 125g (3 pack),Personal Care,1,125,125,0,0.0,125.0
ITEM00138114,ORD049000,P0131,ID Fresh Dosa Batter 1kg,Breakfast & Instant Food,2,75,150,0,0.0,150.0
ITEM00138115,ORD049000,P0019,Nandini Paneer 200g,"Dairy, Bread & Eggs",1,85,85,10,8.5,76.5
ITEM00138116,ORD049001,P0026,Britannia Bread Large,"Dairy, Bread & Eggs",1,40,40,0,0.0,40.0
ITEM00138117,ORD049002,P0033,Green Chilli 100g,Fruits & Vegetables,1,15,15,0,0.0,15.0
ITEM00138118,ORD049003,P0004,Amul Gold Full Cream Milk 1L,"Dairy, Bread & Eggs",1,64,64,0,0.0,64.0
ITEM00138119,ORD049004,P0003,Amul Gold Full Cream Milk 500ml,"Dairy, Bread & Eggs",1,32,32,0,0.0,32.0
ITEM00138120,ORD049004,P0278,Pampers Baby Diapers L 16pc,Baby Care,1,695,695,0,0.0,695.0
ITEM00138121,ORD049005,P0078,Tropicana Orange 1L,Cold Drinks & Juices,1,145,145,0,0.0,145.0
ITEM00138122,ORD049005,P0122,Sunfeast Yippee 420g,Breakfast & Instant Food,1,60,60,0,0.0,60.0
ITEM00138123,ORD049006,P0138,Bambino Vermicelli 175g,Breakfast & Instant Food,1,25,25,0,0.0,25.0
ITEM00138124,ORD049007,P0008,Amul Masti Curd 400g,"Dairy, Bread & Eggs",1,32,32,0,0.0,32.0
ITEM00138125,ORD049007,P0018,Amul Fresh Paneer 200g,"Dairy, Bread & Eggs",3,90,270,0,0.0,270.0
ITEM00138126,ORD049008,P0241,Origami Tissues 100 Pulls,Cleaning & Household,1,45,45,0,0.0,45.0
ITEM00138127,ORD049008,P0043,Cauliflower 1pc,Fruits & Vegetables,1,40,40,0,0.0,40.0
ITEM00138128,ORD049008,P0003,Amul Gold Full Cream Milk 500ml,"Dairy, Bread & Eggs",2,32,64,0,0.0,64.0
ITEM00138129,ORD049008,P0249,Dove Shampoo 650ml,Personal Care,2,425,850,0,0.0,850.0
ITEM00138130,ORD049008,P0125,Maggi Hot Heads 73g,Breakfast & Instant Food,1,25,25,0,0.0,25.0
ITEM00138131,ORD049008,P0166,Poha Thick 500g,"Atta, Rice & Dal",1,45,45,0,0.0,45.0
ITEM00138132,ORD049009,P0246,Lux Soap 125g (3 pack),Personal Care,1,125,125,0,0.0,125.0
ITEM00138133,ORD049009,P0089,Lays Classic Salted 50g,Snacks & Munchies,1,20,20,0,0.0,20.0
ITEM00138134,ORD049009,P0094,Bingo Mad Angles 72g,Snacks & Munchies,1,20,20,0,0.0,20.0
ITEM00138135,ORD049009,P0240,Dettol Handwash 750ml,Cleaning & Household,1,155,155,0,0.0,155.0
ITEM00138136,ORD049010,P0277,Pampers Baby Diapers M 18pc,Baby Care,1,595,595,5,29.75,565.25
ITEM00138137,ORD049011,P0081,Frooti Mango Drink 160ml,Cold Drinks & Juices,3,10,30,0,0.0,30.0
ITEM00138138,ORD049011,P0101,Parle G Biscuits 376g,Snacks & Munchies,1,40,40,0,0.0,40.0
ITEM00138139,ORD049012,P0055,Watermelon 1pc (3-4kg),Fruits & Vegetables,1,80,80,0,0.0,80.0
ITEM00138140,ORD049012,P0036,Coriander Leaves 100g,Fruits & Vegetables,1,15,15,0,0.0,15.0
ITEM00138141,ORD049012,P0192,Nutella Hazelnut Spread 350g,Sauces & Spreads,1,385,385,0,0.0,385.0
ITEM00138142,ORD049012,P0039,Carrot 500g,Fruits & Vegetables,1,30,30,0,0.0,30.0
ITEM00138143,ORD049013,P0165,Rava Medium 500g,"Atta, Rice & Dal",1,35,35,0,0.0,35.0
ITEM00138144,ORD049014,P0034,Ginger 200g,Fruits & Vegetables,1,40,40,5,2.0,38.0
ITEM00138145,ORD049014,P0069,Bisleri Water 1L,Cold Drinks & Juices,1,20,20,0,0.0,20.0
ITEM00138146,ORD049014,P0067,Mountain Dew 750ml,Cold Drinks & Juices,2,40,80,0,0.0,80.0
ITEM00138147,ORD049015,P0117,Maggi Masala Noodles 70g,Breakfast & Instant Food,1,14,14,0,0.0,14.0
ITEM00138148,ORD049015,P0266,Johnson Baby Powder 400g,Personal Care,1,285,285,0,0.0,285.0
ITEM00138149,ORD049015,P0185,Fortune Mustard Oil 1L,"Masala, Oil & More",1,185,185,0,0.0,185.0
ITEM00138150,ORD049016,P0007,Amul Fresh Cream 250ml,"Dairy, Bread & Eggs",1,85,85,0,0.0,85.0
ITEM00138151,ORD049016,P0096,Pringles Original 107g,Snacks & Munchies,1,130,130,0,0.0,130.0
ITEM00138152,ORD049017,P0069,Bisleri Water 1L,Cold Drinks & Juices,1,20,20,0,0.0,20.0
ITEM00138153,ORD049017,P0179,Kissan Tomato Sauce 1kg,"Masala, Oil & More",2,125,250,5,12.5,237.5
ITEM00138154,ORD049017,P0064,Sprite 750ml,Cold Drinks & Juices,2,40,80,0,0.0,80.0
ITEM00138155,ORD049017,P0287,Cerelac Multi Grain 300g,Baby Care,2,195,390,0,0.0,390.0
ITEM00138156,ORD049017,P0149,Fortune Biryani Special Basmati 1kg,"Atta, Rice & Dal",2,170,340,5,17.0,323.0
ITEM00138157,ORD049018,P0050,Banana Robusta 6pcs,Fruits & Vegetables,1,35,35,0,0.0,35.0
ITEM00138158,ORD049018,P0231,Comfort Fabric Conditioner 860ml,Cleaning & Household,1,195,195,0,0.0,195.0
ITEM00138159,ORD049018,P0018,Amul Fresh Paneer 200g,"Dairy, Bread & Eggs",1,90,90,0,0.0,90.0
ITEM00138160,ORD049019,P0243,Lifebuoy Soap 125g (4 pack),Personal Care,2,115,230,0,0.0,230.0
ITEM00138161,ORD049019,P0210,Bru Instant Coffee 50g,"Tea, Coffee & Health Drinks",1,175,175,0,0.0,175.0
ITEM00138162,ORD049019,P0100,Bikaji Bhujia 200g,Snacks & Munchies,1,48,48,0,0.0,48.0
ITEM00138163,ORD049020,P0124,Knorr Hot & Sour Veg Soup 42g,Breakfast & Instant Food,1,35,35,0,0.0,35.0
ITEM00138164,ORD049020,P0279,Huggies Diapers S 22pc,Baby Care,1,485,485,10,48.5,436.5
ITEM00138165,ORD049021,P0102,Britannia Good Day Butter 600g,Snacks & Munchies,1,80,80,0,0.0,80.0
ITEM00138166,ORD049021,P0010,Nestle Dahi 400g,"Dairy, Bread & Eggs",2,35,70,0,0.0,70.0
ITEM00138167,ORD049022,P0096,Pringles Original 107g,Snacks & Munchies,2,130,260,0,0.0,260.0
ITEM00138168,ORD049022,P0121,Yippee Magic Masala 240g,Breakfast & Instant Food,1,42,42,0,0.0,42.0
ITEM00138169,ORD049022,P0083,Maaza Mango Drink 1.2L,Cold Drinks & Juices,3,60,180,0,0.0,180.0
ITEM00138170,ORD049022,P0122,Sunfeast Yippee 420g,Breakfast & Instant Food,1,60,60,0,0.0,60.0
ITEM00138171,ORD049022,P0059,Pineapple 1pc,Fruits & Vegetables,1,55,55,0,0.0,55.0
ITEM00138172,ORD049023,P0005,Heritage Fresh Milk 500ml,"Dairy, Bread & Eggs",1,30,30,0,0.0,30.0
ITEM00138173,ORD049023,P0046,Beetroot 500g,Fruits & Vegetables,1,35,35,0,0.0,35.0
ITEM00138174,ORD049024,P0183,Sundrop Sunflower Oil 1L,"Masala, Oil & More",1,155,155,0,0.0,155.0
ITEM00138175,ORD049024,P0180,Maggi Hot & Sweet Sauce 1kg,"Masala, Oil & More",1,140,140,0,0.0,140.0
ITEM00138176,ORD049024,P0118,Maggi Masala Noodles 280g (4pack),Breakfast & Instant Food,1,52,52,0,0.0,52.0
ITEM00138177,ORD049024,P0252,Colgate Total 300g,Personal Care,1,185,185,0,0.0,185.0
ITEM00138178,ORD049025,P0184,Dhara Refined Oil 1L,"Masala, Oil & More",2,150,300,0,0.0,300.0
ITEM00138179,ORD049025,P0022,Farm Fresh White Eggs 10 pcs,"Dairy, Bread & Eggs",2,75,150,5,7.5,142.5
ITEM00138180,ORD049025,P0069,Bisleri Water 1L,Cold Drinks & Juices,3,20,60,0,0.0,60.0
ITEM00138181,ORD049025,P0166,Poha Thick 500g,"Atta, Rice & Dal",1,45,45,0,0.0,45.0
ITEM00138182,ORD049026,P0192,Nutella Hazelnut Spread 350g,Sauces & Spreads,2,385,770,0,0.0,770.0
ITEM00138183,ORD049026,P0016,Amul Processed Cheese Block 200g,"Dairy, Bread & Eggs",1,110,110,0,0.0,110.0
ITEM00138184,ORD049026,P0126,Pasta Treat Penne 500g,Breakfast & Instant Food,2,85,170,0,0.0,170.0
ITEM00138185,ORD049027,P0067,Mountain Dew 750ml,Cold Drinks & Juices,2,40,80,0,0.0,80.0
ITEM00138186,ORD049027,P0180,Maggi Hot & Sweet Sauce 1kg,"Masala, Oil & More",1,140,140,5,7.0,133.0
ITEM00138187,ORD049027,P0063,Pepsi 2L,Cold Drinks & Juices,2,90,180,0,0.0,180.0
ITEM00138188,ORD049028,P0277,Pampers Baby Diapers M 18pc,Baby Care,1,595,595,0,0.0,595.0
ITEM00138189,ORD049028,P0249,Dove Shampoo 650ml,Personal Care,1,425,425,0,0.0,425.0
ITEM00138190,ORD049028,P0154,Tata Sampann Chana Dal 1kg,"Atta, Rice & Dal",2,155,310,0,0.0,310.0
ITEM00138191,ORD049029,P0060,Coca Cola 750ml,Cold Drinks & Juices,2,40,80,0,0.0,80.0
ITEM00138192,ORD049029,P0088,Nestle Iced Tea Lemon 500ml,Cold Drinks & Juices,1,40,40,5,2.0,38.0
ITEM00138193,ORD049029,P0054,Sweet Lime 500g,Fruits & Vegetables,1,45,45,0,0.0,45.0
ITEM00138194,ORD049029,P0113,Munch Chocolate 30g,Snacks & Munchies,1,20,20,0,0.0,20.0
ITEM00138195,ORD049030,P0018,Amul Fresh Paneer 200g,"Dairy, Bread & Eggs",2,90,180,0,0.0,180.0
ITEM00138196,ORD049030,P0279,Huggies Diapers S 22pc,Baby Care,1,485,485,10,48.5,436.5
ITEM00138197,ORD049030,P0012,Amul Salted Butter 500g,"Dairy, Bread & Eggs",1,270,270,0,0.0,270.0
ITEM00138198,ORD049031,P0038,Lemon 250g (4-5pcs),Fruits & Vegetables,1,25,25,0,0.0,25.0
ITEM00138199,ORD049031,P0145,Pillsbury Chakki Fresh Atta 5kg,"Atta, Rice & Dal",1,240,240,0,0.0,240.0
ITEM00138200,ORD049031,P0191,Dalda Vanaspati 1L,"Masala, Oil & More",1,200,200,5,10.0,190.0
ITEM00138201,ORD049031,P0243,Lifebuoy Soap 125g (4 pack),Personal Care,1,115,115,0,0.0,115.0
ITEM00138202,ORD049031,P0263,Fair & Lovely 80g,Personal Care,1,175,175,0,0.0,175.0
ITEM00138203,ORD049031,P0234,Good Knight Activ+ Refill 45ml,Cleaning & Household,1,115,115,0,0.0,115.0
ITEM00138204,ORD049032,P0078,Tropicana Orange 1L,Cold Drinks & Juices,1,145,145,0,0.0,145.0
ITEM00138205,ORD049032,P0013,Britannia Butter 100g,"Dairy, Bread & Eggs",1,54,54,0,0.0,54.0
ITEM00138206,ORD049032,P0095,Doritos Nacho Cheese 150g,Snacks & Munchies,1,75,75,0,0.0,75.0
ITEM00138207,ORD049032,P0101,Parle G Biscuits 376g,Snacks & Munchies,1,40,40,0,0.0,40.0
ITEM00138208,ORD049033,P0288,Lactogen 1 (0-6 months) 400g,Baby Care,2,495,990,0,0.0,990.0
ITEM00138209,ORD049033,P0011,Amul Salted Butter 100g,"Dairy, Bread & Eggs",3,56,168,0,0.0,168.0
ITEM00138210,ORD049033,P0096,Pringles Original 107g,Snacks & Munchies,1,130,130,0,0.0,130.0
ITEM00138211,ORD049033,P0014,Amul Cheese Slices 200g,"Dairy, Bread & Eggs",1,130,130,0,0.0,130.0
ITEM00138212,ORD049033,P0148,Daawat Basmati Rice 1kg,"Atta, Rice & Dal",2,180,360,0,0.0,360.0
ITEM00138213,ORD049033,P0146,India Gate Basmati Rice 1kg,"Atta, Rice & Dal",1,190,190,0,0.0,190.0
ITEM00138214,ORD049033,P0082,Frooti Mango Drink 1.2L,Cold Drinks & Juices,3,60,180,0,0.0,180.0
ITEM00138215,ORD049033,P0049,Bitter Gourd 500g,Fruits & Vegetables,1,45,45,0,0.0,45.0
ITEM00138216,ORD049034,P0126,Pasta Treat Penne 500g,Breakfast & Instant Food,1,85,85,10,8.5,76.5
ITEM00138217,ORD049034,P0006,Nandini Milk 500ml,"Dairy, Bread & Eggs",1,26,26,0,0.0,26.0
